Position,Rate
10713464.0,9.570405727841123e-07
10713883.0,7.616666666680297e-07
10715083.0,3.526244343891174e-05
10715525.0,3.52641921397395e-05
10715983.0,3.526219512195721e-05
10716147.0,3.458050847458133e-05
10716383.0,1.3155355419742452e-06
10722601.0,7.450980392153429e-07
10722703.0,3.8823529414056635e-07
10722788.0,3.193154034228815e-07
10724833.0,2.745664739934468e-07
10725179.0,2.490118576966786e-07
10725432.0,2.4229691877276397e-07
10726146.0,2.5097601784362644e-07
10727939.0,4.672435105128238e-07
10728748.0,2.8495102403828227e-07
10729871.0,2.641843971638277e-07
10730435.0,2.4863685932376767e-07
10731352.0,2.453987730186405e-07
10731678.0,2.37951807227398e-07
10732342.0,2.3359580053194298e-07
10732723.0,2.335025380586193e-07
10732920.0,2.274774774792678e-07
10733364.0,2.2660098522126343e-07
10735191.0,2.2470515208109125e-07
10736802.0,2.2589531680172807e-07
10737528.0,2.0930232554868528e-07
10737571.0,2.3220973782690804e-07
10737838.0,2.338308457817347e-07
10738039.0,2.3222748813781592e-07
10738250.0,1.5327210103381482e-06
10739121.0,1.490066225167972e-07
10739725.0,1.2101910826888465e-07
10740039.0,1.2153846153768637e-07
10740689.0,1.207815275290351e-07
10741252.0,1.2128712872322916e-07
10741656.0,1.3397129186775632e-07
10741865.0,1.4705882347159866e-07
10741933.0,1.3761467891016965e-07
10742151.0,1.263736263668901e-07
10742333.0,1.2775330397087677e-07
10742787.0,1.223021582713071e-07
10742926.0,1.1403508768070057e-07
10743040.0,1.2041884816112043e-07
10743231.0,1.1959876543716554e-07
10744527.0,1.21333333330161e-07
10745277.0,1.6406249997436007e-07
10745405.0,1.647058823550651e-07
10745490.0,1.7037037037883316e-07
10745895.0,1.2021857924206972e-07
10746078.0,1.1475409830389432e-07
10746139.0,7.272727272451943e-08
10746414.0,4.819277113387742e-08
10746497.0,9.999999974752428e-08
10746507.0,2.3474178411206894e-08
10746933.0,0.0
10746974.0,4.127966973174817e-09
10747943.0,7.462686548322707e-09
10748077.0,4.3668122315631285e-09
10748535.0,3.831417614847673e-09
10748796.0,4.106776182488039e-09
10751718.0,0.0
10751750.0,4.241781545075714e-09
10752693.0,4.5537340633762006e-09
10754889.0,4.999999987376213e-09
10755089.0,1.0246085011226975e-06
10755536.0,8.948545854600444e-09
10755983.0,3.0798004987738473e-07
10757587.0,3.084415584241142e-07
10757895.0,8.275862077472742e-09
10758620.0,0.0
10758707.0,4.184100407846204e-09
10758946.0,4.694835668897853e-09
10759159.0,3.9654770234923464e-09
10763446.0,0.0
10763531.0,4.113815565728505e-09
10766448.0,0.0
10766539.0,4.126547454650833e-09
10767266.0,1.2048192740665575e-08
10767349.0,6.756756739697586e-09
10767497.0,5.582137163989618e-09
10768751.0,7.93650791647018e-09
10768877.0,1.617250673601701e-08
10769248.0,7.680491551714259e-08
10769899.0,1.2387218045091259e-06
10770431.0,1.1661807581804991e-08
10771117.0,0.0
10771174.0,1.6129032217342624e-08
10771236.0,2.0356234099537464e-08
10772022.0,5.00000000011698e-07
10772312.0,4.9517684886956e-07
10772934.0,4.76190476228841e-07
10772997.0,5.087719297866019e-07
10773111.0,5.384615384867011e-07
10773306.0,6.622418878999217e-07
10773984.0,1.2127071823206581e-06
10774346.0,2.320675105622232e-08
10774820.0,1.6528925636825725e-08
10775062.0,1.6469038204034576e-08
10776580.0,1.6731016734498444e-08
10777357.0,1.4492753638086324e-08
10777495.0,1.6949152499580384e-08
10777613.0,5.05050505210815e-08
10777712.0,2.250793650795285e-06
10778027.0,1.2820512827184946e-08
10778573.0,1.243781093154637e-08
10778975.0,1.7883755596468033e-08
10779646.0,8.906560636156495e-07
10780149.0,1.1627906968041856e-08
10780493.0,0.0
10780524.0,9.64630224929632e-09
10780835.0,8.620689653825159e-09
10781183.0,9.68992248369587e-09
10782215.0,9.868421051089328e-09
10782519.0,9.183673467952517e-09
10784479.0,5.219638242898416e-06
10784866.0,4.928631402208243e-07
10786057.0,1.6688453159013337e-06
10786516.0,1.0380622835747943e-08
10786805.0,1.748251743837837e-09
10787377.0,5.181347173993109e-09
10787570.0,4.149377582884824e-09
10787811.0,3.139717428659204e-09
10788448.0,3.0487804801074474e-09
10788776.0,0.0
10788833.0,3.1206657427691333e-09
10794601.0,0.0
10794747.0,0.0
10794873.0,4.5454545339783756e-09
10795093.0,3.5629453676141988e-09
10795935.0,5.181347137177423e-09
10796128.0,3.546099307023653e-09
10796410.0,1.0427927927845214e-06
10796854.0,9.493670884592264e-09
10797170.0,2.216535433069477e-06
10797424.0,8.474576273876387e-08
10797483.0,1.6853932581635705e-08
10797661.0,1.6778523495258617e-08
10797959.0,1.8378378378066693e-08
10798884.0,0.0
10798903.0,0.0
10798931.0,2.145922747462261e-08
10799164.0,1.7811704825795303e-08
10799557.0,1.829268292397046e-08
10799721.0,1.6897081414207957e-08
10800372.0,1.856148492138799e-08
10800803.0,1.8867924480664956e-08
10800856.0,4.014598540382985e-08
10801130.0,8.856088562123496e-08
10801401.0,1.0267857142944235e-06
10801513.0,1.015748031505165e-06
10801640.0,7.244897959018155e-07
10801836.0,8.323353293246986e-07
10802003.0,6.363636366948164e-07
10802014.0,6.429652042358513e-07
10802675.0,2.6515151502036188e-08
10802939.0,2.4305555555868985e-08
10803515.0,2.380952381173885e-08
10804313.0,2.7027027022803202e-08
10804424.0,5.4794520555604275e-08
10804570.0,1.429400386852866e-06
10805087.0,1.7647058820771504e-07
10805172.0,7.01754385439719e-08
10805229.0,7.200000004559115e-08
10805354.0,7.608695648410384e-08
10805446.0,8.000000001118224e-08
10805646.0,7.53138075196106e-08
10805885.0,1.141791044783268e-06
10806153.0,1.042762063228142e-05
10806754.0,1.1023452768727303e-05
10808289.0,6.393129771123236e-08
10809337.0,6.407097092096167e-08
10811366.0,5.917159765191797e-08
10811535.0,6.422018345447296e-08
10811644.0,6.451612905273636e-08
10811799.0,6.060606060684214e-08
10812030.0,6.185567010389043e-08
10812709.0,6.511627907060714e-08
10812924.0,6.187845303947198e-08
10813829.0,6.455142231716064e-08
10816571.0,7.973421928024808e-08
10817173.0,8.653846153860146e-08
10817693.0,9.984639016791952e-08
10818995.0,1.6733559740531758e-07
10822234.0,1.746987951799183e-07
10823396.0,2.1428571425222538e-07
10823410.0,2.1208907741955387e-07
10824353.0,2.4999999996092964e-07
10824401.0,2.617214835554672e-07
10825830.0,3.3333333249174757e-07
10825833.0,3.649289099573125e-07
10826255.0,3.641304347900626e-07
10826439.0,9.64735516371174e-07
10826836.0,9.674418604516251e-07
10827266.0,2.545691906071178e-07
10828032.0,2.500000000349445e-07
10828064.0,2.597299443992327e-07
10829323.0,2.0547945202268188e-07
10829469.0,2.7350427354250337e-07
10829586.0,3.605683836573091e-07
10831275.0,3.724928367537333e-08
10831624.0,2.8985507234981767e-08
10831969.0,1.3832853027870127e-08
10833704.0,1.8302828620048883e-08
10834305.0,3.917050691177809e-08
10834739.0,2.9411764631624786e-08
10834773.0,6.444444445542608e-08
10835223.0,1.2499999998046482e-07
10835247.0,2.307692307331658e-07
10835260.0,2.6136363634970455e-07
10835348.0,4.5689655173440504e-07
10835464.0,4.331288343520725e-07
10836279.0,3.3333333331556525e-07
10836348.0,2.5000000001298405e-07
10836712.0,1.4482758620876415e-06
10836741.0,2.177777777774281e-06
10836966.0,2.2857142850187173e-06
10836973.0,2.2083333333829578e-06
10836997.0,2.3499999999880098e-06
10837057.0,3.6666666666857536e-06
10837345.0,3.44736842095017e-06
10837383.0,2.908800000000156e-06
10838008.0,3.2559241706123983e-06
10838219.0,3.653061224547261e-06
10838268.0,2.832677165349897e-06
10838776.0,5.913419913439044e-07
10839931.0,8.982035926739987e-09
10840599.0,1.005199306684101e-08
10843484.0,7.299270106428249e-09
10843621.0,1.001053740498534e-08
10845519.0,8.653846159325859e-08
10845623.0,2.3711340206142515e-07
10846205.0,2.3991416308821256e-06
10846438.0,1.6548463365586245e-08
10846861.0,1.5151515113261252e-08
10846927.0,0.0
10846944.0,7.380073808324402e-09
10847215.0,5.830903775365847e-09
10847558.0,7.2463768447874645e-09
10847696.0,2.857142849929265e-09
10848046.0,8.264462818412862e-09
10848288.0,4.432624114882153e-09
10849416.0,9.009008986263448e-09
10849527.0,8.695652151958633e-09
10849642.0,4.4843049373450956e-09
10850088.0,5.28169014001964e-09
10851224.0,4.2194092870377905e-09
10851698.0,6.688963217578304e-09
10851997.0,0.0
10852127.0,7.874015728151517e-09
10852381.0,4.629629650836435e-09
10852597.0,3.6764705789530982e-09
10852869.0,9.090909067956751e-09
10852979.0,0.0
10853090.0,5.617977533864924e-09
10853446.0,4.7169811369243225e-09
10853870.0,6.92041523202738e-09
10854159.0,4.999999996257998e-07
10854167.0,1.2846153846150324e-06
10854557.0,5.351043643236455e-07
10855084.0,1.65401785713813e-06
10855532.0,2.237410071967647e-06
10855671.0,7.41379310371889e-07
10855787.0,8.767869298810707e-07
10857256.0,1.153846153665829e-07
10857282.0,1.1855670102460825e-07
10857476.0,3.409090910173001e-08
10857916.0,3.2520325193355735e-08
10858408.0,2.564102575847872e-08
10858447.0,3.475513427763988e-08
10859713.0,3.6496350376547945e-08
10859850.0,3.906250001239897e-08
10860106.0,5.128205128415854e-08
10860808.0,2.2290161200474875e-07
10862607.0,1.8431372549854382e-07
10862862.0,1.111111110937465e-07
10862970.0,5.844155843242511e-08
10863278.0,3.6866359452157714e-08
10863495.0,2.8099173553242463e-08
10864100.0,2.525252526054075e-08
10864694.0,2.5316455692246037e-08
10865405.0,2.555647155803151e-08
10866618.0,4.6357615918165434e-08
10866769.0,9.302325574433484e-08
10866812.0,1.451851851870574e-07
10867487.0,1.999999999687437e-07
10867562.0,2.191780822224171e-07
10867635.0,3.2568807338705467e-07
10867853.0,1.1848852901486592e-06
10869335.0,2.2264150943491807e-06
10869388.0,3.419354838714888e-06
10869884.0,3.086956521668605e-06
10869907.0,1.2606284657996839e-06
10870448.0,1.2612197928699455e-06
10871317.0,1.2617283950516825e-06
10871722.0,1.2500000000227971e-06
10871798.0,8.229166666614182e-07
10871894.0,4.375000000056417e-07
10871958.0,3.598820059028487e-07
10872636.0,3.333333332812395e-07
10872654.0,5.166666666648704e-07
10872714.0,1.027184466019852e-06
10873229.0,7.589285714157004e-07
10873341.0,9.019607843353082e-07
10873443.0,7.027027026568961e-07
10873517.0,7.831325301122362e-07
10873849.0,5.000000000346438e-07
10873975.0,1.1718749998168576e-07
10874231.0,9.189189189993538e-08
10874971.0,9.090909067956752e-08
10874993.0,9.160305344791859e-08
10875255.0,9.885931559191495e-08
10876044.0,7.765957446854663e-07
10876138.0,1.191066997508782e-06
10876541.0,1.528735632162786e-06
10876628.0,1.376205787779514e-06
10876939.0,5.647668393881509e-07
10877132.0,3.750000000302123e-07
10877212.0,3.698113207594858e-07
10877477.0,1.2987012985598545e-07
10877862.0,8.709338930074288e-08
10878815.0,8.749096167753995e-08
10880198.0,8.823529410385752e-08
10880266.0,8.744635193164129e-08
10882130.0,9.026128265185221e-08
10882551.0,8.10810811644289e-08
10882625.0,8.510638291502975e-08
10882672.0,9.09090909085111e-08
10883541.0,7.730061349792933e-07
10883704.0,7.011070110697876e-07
10884246.0,6.993865030453666e-07
10884409.0,4.392014519057631e-07
10884960.0,1.9548022599294178e-07
10885845.0,5.038659793820545e-07
10886621.0,9.638554216930614e-07
10886787.0,1.2308157099684872e-06
10890097.0,8.841607565029849e-07
10890520.0,8.95833333329025e-07
10890712.0,8.847926267208095e-07
10890929.0,8.68656716430627e-07
10891264.0,7.919463087282322e-07
10891413.0,6.807511736914882e-07
10891626.0,5.285024154633005e-07
10892661.0,5.217238962857068e-07
10895515.0,6.155303030238221e-07
10896043.0,6.166219839194393e-07
10896416.0,6.156507852011972e-07
10900173.0,4.0909090902697576e-07
10900195.0,2.3641430562052062e-07
10902348.0,2.3265306121713218e-07
10902593.0,2.2321428572169566e-07
10902705.0,2.3529411763815112e-07
10902790.0,2.1428571425222538e-07
10902818.0,2.1722846442988035e-07
10903085.0,2.1874999989179855e-07
10903117.0,2.0792079211706452e-07
10903218.0,2.0224719099958752e-07
10903574.0,2.0420420421140983e-07
10904240.0,1.9917864475704943e-07
10904727.0,1.9870129870715668e-07
10905497.0,2.0444444443354666e-07
10905722.0,2.121212120162895e-07
10905755.0,2.2929936306674708e-07
10906226.0,3.874999999986528e-07
10906386.0,9.501385041575357e-07
10906747.0,7.999999994012796e-07
10906752.0,5.428571428568927e-07
10906892.0,3.999999999374874e-07
10906907.0,3.4848484846627276e-07
10906973.0,3.170731707543643e-07
10907137.0,5.384615381951965e-07
10907150.0,3.197969543152379e-06
10907347.0,1.9090909094385014e-06
10907358.0,3.055555555242506e-07
10907502.0,3.333333332812395e-07
10907520.0,3.306451613150513e-07
10907768.0,3.347826086845227e-07
10907998.0,3.7499999994139444e-07
10908006.0,3.3766233768646586e-07
10908160.0,3.2989690718935534e-07
10908257.0,3.3519553071356726e-07
10908436.0,3.63636363579534e-07
10908469.0,3.3714285714430456e-07
10908819.0,3.4234234237419105e-07
10908930.0,3.479729729826041e-07
10909226.0,3.3333333316845495e-07
10909247.0,3.4945054944278576e-07
10909702.0,3.3333333407073144e-07
10909711.0,3.63636363579534e-07
10909744.0,3.5159817351510825e-07
10910401.0,3.8636363635708387e-07
10910445.0,4.109947643981569e-06
10910636.0,1.2222222222943756e-06
10910645.0,3.70370370224767e-07
10910672.0,3.559322033944204e-07
10911026.0,1.611231101510733e-06
10911489.0,3.4939759036391313e-07
10911738.0,3.714285715058655e-07
10911773.0,3.5119047619198387e-07
10911941.0,3.5245901637718726e-07
10912063.0,3.5639412997299143e-07
10912540.0,3.556797020501684e-07
10913077.0,3.461538460997487e-07
10913103.0,3.538461538819495e-07
10913233.0,3.63636363525705e-07
10913277.0,3.33333333379926e-07
10913301.0,3.4831460674036207e-07
10913479.0,3.449477351954964e-07
10914340.0,4.830917874213248e-07
10914547.0,6.815286624194727e-07
10914704.0,9.285714285954868e-07
10914746.0,1.6666666666035705e-06
10914758.0,2.730392156865612e-06
10914962.0,2.7319148936133757e-06
10915197.0,3.6467391304569836e-06
10915381.0,1.214925373131815e-05
10915448.0,1.3338461538453955e-05
10915513.0,1.3366972477082936e-05
10915622.0,1.337142857141974e-05
10915902.0,1.337037037029842e-05
10915929.0,1.337398373986544e-05
10916175.0,1.2465346534628284e-05
10916276.0,4.145454545452636e-06
10916661.0,3.8666666666796175e-06
10916826.0,3.847025495739931e-06
10917179.0,3.8531468531575e-06
10917322.0,3.849335302806659e-06
10917999.0,3.85714285710398e-06
10918062.0,3.852097130242082e-06
10918968.0,3.930835734877128e-06
10919662.0,3.928039702224713e-06
10920065.0,3.7973941368068596e-06
10921600.0,3.678378378386033e-06
10921970.0,3.6785009861976844e-06
10922477.0,3.679824561399763e-06
10922705.0,3.7119205297937324e-06
10923007.0,3.5416666667052887e-06
10923079.0,3.0712250712241888e-06
10923430.0,3.1097178683277468e-06
10923749.0,3.3115727003063073e-06
10924086.0,3.6762360446567457e-06
10924713.0,4.0231099372729644e-06
10927742.0,1.0515772870662776e-05
10928376.0,9.39716312057697e-06
10928517.0,7.277777777719368e-06
10928607.0,5.823293172827005e-07
10928856.0,5.109170305809229e-07
10929085.0,4.4863013698513413e-07
10929669.0,3.9130434776493334e-07
10929715.0,3.57429718886226e-07
10929964.0,3.44262295057286e-07
10930208.0,3.4199134200454047e-07
10930670.0,3.4355828219848873e-07
10931159.0,3.4858387799792636e-07
10931618.0,3.469387755043202e-07
10931667.0,3.5849056602639865e-07
10931826.0,3.6170212767863676e-07
10932108.0,3.8211382109774995e-07
10932231.0,3.9808153477244723e-07
10932648.0,4.141566265090717e-07
10933312.0,5.00000000069889e-07
10933328.0,6.077738515871831e-07
10933611.0,8.961038961484081e-07
10933688.0,1.1299435028222253e-06
10934219.0,1.14655172413434e-06
10934799.0,1.239999999995689e-06
10934849.0,1.2941176470307295e-06
10934917.0,1.347826086951836e-06
10935009.0,1.4473684211380761e-06
10935047.0,1.7073170731927482e-06
10935088.0,2.8885350318407413e-06
10935402.0,3.2368421053182542e-06
10935440.0,3.260869565325641e-06
10935463.0,3.1521739129627604e-06
10935509.0,3.3271604938305906e-06
10936319.0,8.407960198987147e-07
10937927.0,8.388888889025263e-07
10938107.0,8.401360544032556e-07
10938401.0,8.389261745244937e-07
10938550.0,8.260869564441257e-07
10938596.0,8.376623376698439e-07
10938904.0,8.373893805311047e-07
10939808.0,8.359872611516199e-07
10940436.0,8.37136929455055e-07
10941400.0,8.400000000311333e-07
10941575.0,8.396880415925279e-07
10943883.0,7.567027477101108e-06
10945084.0,8.847560975627913e-06
10945248.0,1.0146341463414934e-05
10947052.0,1.0140189685833184e-05
10950426.0,1.012157534246157e-05
10951010.0,3.509881422924023e-06
10953540.0,3.460905349799185e-06
10953783.0,3.345609065163006e-06
10954136.0,3.0957854406101676e-06
10954397.0,1.8199999999524153e-06
10954447.0,1.0000000010279564e-06
10954449.0,7.559241706102268e-07
10954871.0,7.394957983629835e-07
10954990.0,5.714968914374061e-07
10957081.0,5.65217391333703e-07
10957242.0,6.494954859245764e-07
10959125.0,9.777777778355003e-07
10959170.0,1.4054910242876613e-06
10960117.0,1.414062499982549e-06
10960373.0,1.0957446808813916e-06
10960467.0,8.326180257530969e-07
10960933.0,6.998769987684003e-07
10961746.0,6.559999999922184e-07
10961871.0,5.615763546795442e-07
10962277.0,4.797687861480229e-07
10962450.0,3.258064516154674e-07
10962760.0,4.671280276701231e-08
10965072.0,4.9382716056285334e-08
10965396.0,5.49019607850217e-08
10965651.0,8.333333333346807e-08
10966191.0,1.638418078973803e-07
10966545.0,2.2378048780528802e-07
10969825.0,2.1981424148104617e-07
10970471.0,2.2727272734486673e-07
10970515.0,2.1428571428515675e-07
10974183.0,2.4000000005723145e-07
10974258.0,2.696148359470535e-07
10974959.0,1.84432835820918e-05
10975629.0,3.9490248226949815e-05
10976757.0,3.908955223880251e-05
10977695.0,6.7500000002773675e-06
10977711.0,5.417218543015381e-06
10977862.0,1.167048054900116e-07
10978299.0,6.326530612222903e-08
10978789.0,1.724137932126225e-08
10979311.0,3.0303030226522504e-08
10979377.0,1.6759776533693607e-08
10979735.0,1.846452867032809e-08
10980764.0,1.6666666671956894e-08
10981064.0,1.5873015870535214e-08
10981442.0,1.507537688206611e-08
10981840.0,1.6020236089180105e-08
10983026.0,2.6104417676115043e-08
10983524.0,2.3437499996337152e-08
10983652.0,8.47457626183329e-08
10983711.0,1.6568047337491757e-07
10983880.0,2.3678756476910393e-07
10985810.0,1.5942028986448376e-07
10985948.0,1.0465116277434264e-07
10986034.0,6.172839508132183e-08
10986115.0,0.0
10986137.0,2.808988760944742e-08
10986315.0,2.9325513205789256e-08
10986656.0,3.875968993478348e-08
10986785.0,5.128205115257655e-08
10986824.0,6.940874036731575e-08
10987213.0,3.571428572562192e-07
10987227.0,7.238689547596071e-07
10987868.0,5.163934426004893e-07
10988112.0,2.3076923084248007e-07
10988177.0,1.2043795618555735e-07
10988451.0,2.500000000166585e-07
10988791.0,1.478260869540147e-07
10988906.0,1.1428571427826442e-07
10989361.0,1.1111111111254393e-07
10989487.0,1.1206896550993602e-07
10989719.0,1.0909090911692339e-07
10989884.0,1.1111111107729874e-07
10990028.0,1.1254019293891978e-07
10990339.0,1.1186903137657203e-07
10991805.0,1.1148648649306803e-07
10992397.0,1.2631578945394339e-07
10992492.0,1.6489361702070332e-07
10992680.0,5.658263305326854e-07
10994465.0,5.744680850166042e-07
10994512.0,9.951534733454574e-07
10995131.0,9.401709401778586e-07
10995716.0,2.7027027024083457e-07
10995901.0,1.305907677588939e-07
11000082.0,1.3062895422478176e-07
11002769.0,1.3194444445671945e-07
11002913.0,1.4373088685666262e-07
11003240.0,1.4285714285173462e-07
11003520.0,1.6666666624587378e-07
11003526.0,1.8832891246254089e-07
11003903.0,2.543478260935464e-07
11004363.0,3.2389937106697514e-07
11004999.0,3.274647887312559e-07
11005283.0,3.333333332812395e-07
11005319.0,3.369397217988041e-07
11005966.0,5.181347150246992e-07
11006352.0,5.602981029817218e-07
11007828.0,5.94202898543676e-07
11008242.0,5.928338762214283e-07
11009163.0,6.842857142836628e-07
11009863.0,1.111111111463793e-06
11009872.0,1.5345528455245178e-06
11010364.0,3.0714285717944482e-06
11010378.0,3.751824817485128e-06
11010515.0,3.3829787234802754e-06
11010562.0,2.9999999995311555e-06
11010563.0,1.829015544043999e-06
11010949.0,1.942622950807282e-06
11011071.0,1.952380952188616e-06
11011092.0,1.7000000000020621e-06
11011322.0,1.27536231891587e-06
11011391.0,4.002280501692542e-07
11013145.0,3.809523810056297e-07
11013166.0,3.979357798140789e-07
11014038.0,4.000000000322264e-07
11014113.0,3.9876352396029663e-07
11014760.0,4.999999998478444e-07
11014792.0,6.071428571325603e-07
11014848.0,7.638888888846415e-07
11015136.0,2.666666666688523e-06
11015379.0,2.35555555545059e-06
11015424.0,2.4388489208911077e-06
11015563.0,2.7647058823736655e-06
11015631.0,3.16945107398779e-06
11016050.0,3.13944723618122e-06
11016846.0,3.0387931034327713e-06
11017078.0,1.8670886076029523e-06
11017236.0,1.0267379679059661e-06
11017610.0,7.821576763491571e-07
11018092.0,8.755020080474949e-07
11018341.0,8.275862067672153e-07
11018370.0,7.255639097857005e-07
11018636.0,6.918604651045455e-07
11018980.0,3.709677419348103e-07
11019352.0,2.4882629108063815e-07
11022334.0,2.444444444588751e-07
11022424.0,2.3287671233022515e-07
11023738.0,2.454780361618273e-07
11024125.0,4.907894736838614e-07
11025645.0,7.908805031476707e-07
11026281.0,7.312925170214119e-07
11026575.0,5.506172839464392e-07
11026980.0,3.749999999769216e-07
11027180.0,3.628318584342156e-07
11027293.0,4.178571428679691e-07
11027573.0,4.519883608107261e-07
11028604.0,4.430976430985722e-07
11030089.0,1.7667493796527194e-06
11030492.0,2.9800347222232027e-06
11031644.0,2.609400324125177e-07
11032261.0,1.8594594594505168e-07
11033186.0,1.9363395225579266e-07
11033563.0,3.7878787880045323e-07
11033629.0,1.5457746478875994e-06
11034197.0,1.5161649944397574e-07
11035991.0,1.2424242424151707e-06
11036618.0,9.836065583881539e-08
11036679.0,2.2222222166116505e-08
11036724.0,3.7735849028362246e-08
11036830.0,2.4390244014162686e-08
11036871.0,2.9490616617375077e-08
11037990.0,2.9239766091152445e-08
11038503.0,0.0
11038520.0,2.857142849929265e-08
11038590.0,3.087248322936836e-08
11039335.0,8.580183860467597e-08
11040314.0,5.3571428626497664e-08
11040426.0,4.285714285044508e-08
11040496.0,3.8461538451386944e-08
11041068.0,6.250000013826214e-08
11041116.0,8.522727271395328e-08
11041292.0,9.584664537513413e-08
11041605.0,1.151515151191647e-07
11041770.0,1.2500000006505324e-07
11041826.0,1.2658227843124948e-07
11041905.0,1.5841584160630146e-07
11042006.0,1.21212121193178e-07
11042105.0,1.1494252873944789e-07
11042540.0,1.1886503067443337e-06
11043192.0,1.046632124360569e-06
11043385.0,8.270676692217578e-08
11043518.0,2.2266009852353867e-06
11043721.0,9.174311903442593e-09
11043830.0,1.9999999949504853e-08
11043880.0,1.0869565267181197e-08
11043972.0,0.0
11044061.0,0.0
11044071.0,1.3422818758056949e-08
11044220.0,9.111617313346496e-09
11045098.0,0.0
11045103.0,8.77192986474272e-09
11045217.0,0.0
11045289.0,1.1494252844543019e-08
11045463.0,0.0
11045493.0,1.0204081679394593e-08
11045591.0,0.0
11045638.0,1.1235955027811716e-08
11045727.0,6.493506477111965e-09
11045881.0,1.2500000012849455e-08
11046041.0,9.14634146198523e-09
11046369.0,1.633986928623225e-08
11046675.0,1.2121212133672198e-08
11046840.0,6.177285318552049e-06
11047201.0,5.652173912675034e-07
11047247.0,4.545454544744175e-08
11047313.0,2.2900763382319612e-08
11047575.0,2.5641025576288275e-08
11047614.0,2.500000000349445e-08
11047934.0,2.0979020975742345e-08
11048077.0,2.4886877829523483e-08
11048519.0,2.5125628136776845e-08
11049116.0,4.761904749882108e-08
11049137.0,2.3809523833998963e-08
11049221.0,2.2471910135459695e-08
11049399.0,2.4390243884185354e-08
11049563.0,2.4561403496622994e-08
11049848.0,2.826855124070044e-08
11050131.0,4.000000000953858e-08
11050581.0,8.94308943142226e-08
11050704.0,1.4705882352384444e-07
11050976.0,2.22222222187493e-07
11051030.0,2.657342657376925e-07
11052031.0,2.673992674008565e-07
11052304.0,2.6490066224162707e-07
11052606.0,2.676348547741825e-07
11053088.0,2.462787550679858e-07
11053827.0,2.0930232571392777e-07
11053870.0,2.0668693008768013e-07
11054199.0,1.8220338982210529e-07
11054435.0,2.4999999996092964e-07
11054459.0,4.3129770991954014e-07
11054721.0,1.8116883116820131e-06
11054875.0,8.333333335978447e-07
11054887.0,2.9411764701285836e-07
11054938.0,2.2486772488270868e-07
11055316.0,2.4324324320522884e-07
11055353.0,2.3529411767994775e-07
11055387.0,2.304038004671807e-07
11055808.0,1.8000000000029103e-07
11056058.0,1.771428571422413e-07
11056233.0,1.3461538461310162e-07
11057117.0,1.3739669422031798e-07
11058085.0,1.34054054053588e-07
11059010.0,1.3636363634232526e-07
11059054.0,1.3611859838382062e-07
11059796.0,2.040337711050499e-07
11061928.0,2.8994082842712775e-07
11062097.0,3.9439507860548713e-07
11063560.0,3.9709443098802565e-07
11063973.0,4.130434782992957e-07
11064019.0,3.9999999984274837e-07
11064044.0,4.102564102530249e-07
11064161.0,4.5250431778811455e-07
11064740.0,3.868852459033003e-07
11065350.0,3.606755126723502e-07
11066179.0,2.988505746931627e-07
11066266.0,2.7956989247399475e-07
11066638.0,2.76785714284752e-07
11067310.0,8.72093023119522e-08
11067654.0,9.756097571004453e-08
11067695.0,8.733624453817836e-08
11068611.0,9.278350521339065e-08
11068708.0,9.5238095166819e-08
11068792.0,9.846153846436979e-08
11069442.0,1.1516155758436629e-07
11070649.0,1.8273092369000152e-07
11071147.0,3.3333333367598544e-07
11071153.0,5.207992138880453e-07
11074206.0,4.615384614663316e-07
11074219.0,3.035714285662802e-07
11074275.0,2.2159090909665027e-07
11074451.0,1.3013698626480942e-07
11074597.0,1.0057471265518405e-07
11074945.0,9.518599562430456e-08
11075859.0,9.436435123965028e-08
11076622.0,9.919028340928053e-08
11077116.0,1.538461538403296e-07
11077246.0,4.24242424247895e-07
11077411.0,7.359667359551234e-07
11077892.0,3.7078651687582176e-07
11077981.0,1.3425925926568993e-07
11078413.0,1.0992907801380221e-07
11078695.0,1.090909090738602e-07
11078750.0,1.0949568378128134e-07
11080951.0,1.3243243242453826e-06
11080988.0,2.641791044787461e-06
11081122.0,4.621428571433788e-06
11081402.0,4.618834080717876e-06
11081625.0,4.288732394346445e-06
11081767.0,4.097307221542572e-06
11083401.0,4.052710843371486e-06
11084729.0,3.6746575342400797e-06
11085021.0,2.6681922196799735e-06
11086332.0,6.321559074306971e-07
11087974.0,6.787003610095051e-07
11089082.0,6.875000000405862e-07
11089098.0,6.95876288660919e-07
11089292.0,6.914285714287871e-07
11089467.0,6.886227544968589e-07
11089634.0,6.860902255679871e-07
11090166.0,6.769230769630388e-07
11090231.0,6.506666666534026e-07
11090606.0,6.549295774625118e-07
11090748.0,6.745762711934191e-07
11091338.0,6.296958855088799e-07
11091897.0,4.857142857060483e-07
11092072.0,4.41441441447134e-07
11092516.0,4.628820960647566e-07
11092974.0,2.7500000001623446e-07
11093014.0,7.975986277845341e-08
11094180.0,5.999999999062311e-08
11094230.0,8.196721314077161e-08
11094291.0,5.405405391758069e-08
11094328.0,6.095238096090076e-08
11094853.0,6.572769953136402e-08
11095066.0,6.400000000894578e-08
11095191.0,7.079646015544699e-08
11095417.0,8.459869848118484e-08
11098183.0,1.2617702448469212e-07
11098714.0,6.883162725204809e-08
11101547.0,6.949806948720823e-08
11101806.0,7.692307672886483e-08
